index,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,family_size,begin_month,credit,Age,dup,cards
24308,0,0,1,0,11.630726278246367,Commercial associate,Secondary / secondary special,Married,House / apartment,1539,0,0,0,High skill tech staff,2.0,22.0,0.0,51.83561643835616,0,1
24309,0,0,1,1,12.022762600342505,Commercial associate,Higher education,Married,House / apartment,804,0,0,0,Sales staff,3.0,15.0,2.0,25.186301369863013,0,1
24310,0,0,1,0,11.9671934355799,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,0,Unemployed,1.0,56.0,2.0,58.895890410958906,1,12
24311,1,0,0,0,12.100723240921731,Working,Secondary / secondary special,Married,House / apartment,4663,0,1,0,Laborers,2.0,16.0,2.0,37.37808219178082,1,3
24312,1,0,0,0,11.9671934355799,Working,Higher education,Single / not married,House / apartment,1193,0,0,0,Core staff,1.0,33.0,2.0,25.2986301369863,1,3
24313,0,1,0,0,11.813044872125642,Working,Secondary / secondary special,Married,House / apartment,7624,1,1,0,Managers,2.0,3.0,1.0,56.14520547945205,1,9
24314,1,1,0,2,12.218505042023168,Working,Secondary / secondary special,Married,House / apartment,3787,0,0,0,Laborers,4.0,26.0,2.0,43.57260273972603,1,12
24315,0,1,0,0,12.32386457003594,Commercial associate,Higher education,Single / not married,House / apartment,2988,0,1,0,Accountants,1.0,32.0,1.0,38.1945205479452,1,5
24316,0,0,1,0,11.407587171287714,Pensioner,Incomplete higher,Separated,House / apartment,0,0,0,0,Unemployed,1.0,49.0,2.0,66.10684931506849,1,3
24317,1,1,1,0,11.813044872125642,Commercial associate,Secondary / secondary special,Married,House / apartment,3840,0,0,0,Laborers,2.0,14.0,2.0,49.5972602739726,1,9
24318,0,0,0,0,11.245072163263734,Working,Secondary / secondary special,Married,House / apartment,1346,1,0,0,Realty agents,2.0,2.0,1.0,47.673972602739724,1,6
24319,1,0,1,1,11.9671934355799,Commercial associate,Secondary / secondary special,Married,House / apartment,3457,0,0,0,Laborers,3.0,27.0,2.0,29.276712328767122,1,5
24320,0,1,0,0,12.32386457003594,Commercial associate,Secondary / secondary special,Married,House / apartment,2873,0,1,0,Sales staff,2.0,26.0,1.0,41.43287671232877,1,6
24321,0,0,0,0,11.813044872125642,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,0,Unemployed,1.0,18.0,1.0,59.917808219178085,0,1
24322,0,1,1,0,12.660334266993964,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,0,Unemployed,1.0,27.0,2.0,57.56712328767123,1,10
24323,0,0,1,0,11.407587171287714,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,1,Unemployed,2.0,18.0,1.0,60.61095890410959,1,12
24324,1,1,1,3,12.506184645360484,Working,Higher education,Married,House / apartment,582,0,0,0,Managers,5.0,30.0,1.0,41.57260273972603,1,5
24325,0,0,1,1,11.407587171287714,Commercial associate,Secondary / secondary special,Married,House / apartment,1966,0,1,0,Private service staff,3.0,10.0,2.0,27.876712328767123,1,5
24326,0,0,0,0,12.24048373403658,Working,Secondary / secondary special,Married,House / apartment,5064,0,0,0,Sales staff,2.0,50.0,1.0,40.24657534246575,1,6
24327,0,1,0,2,12.793864865972417,Working,Incomplete higher,Married,House / apartment,2213,0,0,0,Accountants,4.0,42.0,2.0,34.87671232876713,0,1
24328,0,1,0,1,11.995363959817325,Working,Secondary / secondary special,Separated,House / apartment,4601,0,0,0,Sales staff,2.0,28.0,0.0,40.50958904109589,1,9
24329,0,0,0,0,12.47228334911072,Working,Higher education,Separated,House / apartment,9989,0,1,0,Medicine staff,1.0,43.0,2.0,64.95890410958904,0,1
24330,0,0,1,0,12.218505042023168,Working,Secondary / secondary special,Separated,House / apartment,3776,0,0,0,Laborers,1.0,7.0,2.0,52.14246575342466,1,3
24331,0,0,0,0,11.407587171287714,Working,Higher education,Civil marriage,House / apartment,2257,1,0,0,Core staff,2.0,41.0,2.0,28.934246575342467,1,3
24332,0,0,1,2,11.014555282471584,Commercial associate,Higher education,Married,House / apartment,1981,1,1,0,Core staff,4.0,58.0,0.0,29.279452054794522,1,5
24333,0,1,0,1,11.813044872125642,Working,Higher education,Civil marriage,Rented apartment,1654,0,0,0,Accountants,3.0,1.0,1.0,34.463013698630135,1,9
24334,0,0,1,2,12.72932671520309,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,2422,0,0,0,Sales staff,3.0,59.0,2.0,31.34246575342466,1,2
24335,1,1,1,0,12.261989733688536,Commercial associate,Secondary / secondary special,Married,House / apartment,5237,1,0,0,Laborers,2.0,43.0,1.0,36.78630136986301,1,4
24336,1,1,0,0,12.32386457003594,Commercial associate,Secondary / secondary special,Married,Rented apartment,1473,1,1,1,Sales staff,2.0,49.0,1.0,29.487671232876714,1,6
24337,0,0,0,1,12.32386457003594,State servant,Higher education,Civil marriage,Municipal apartment,6033,0,1,0,Core staff,3.0,27.0,2.0,39.082191780821915,1,5
24338,0,0,1,0,11.630726278246367,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,48.0,1.0,62.43287671232877,1,10
24339,1,1,0,1,12.506184645360484,Working,Higher education,Married,Rented apartment,203,0,1,0,Laborers,3.0,24.0,2.0,29.635616438356163,1,4
24340,1,1,0,0,11.119912506051302,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,716,0,0,0,Security staff,1.0,15.0,2.0,24.786301369863015,1,2
24341,0,1,1,0,11.119912506051302,Working,Secondary / secondary special,Civil marriage,House / apartment,1468,1,0,0,Cleaning staff,2.0,36.0,1.0,45.06027397260274,1,3
24342,0,1,1,0,11.630726278246367,Working,Secondary / secondary special,Married,House / apartment,1787,0,0,0,Sales staff,2.0,24.0,2.0,47.12876712328767,1,14
24343,0,1,0,1,12.218505042023168,Working,Higher education,Married,Rented apartment,2878,0,0,0,Laborers,3.0,42.0,2.0,26.054794520547944,1,3
24344,0,0,0,0,12.218505042023168,Working,Secondary / secondary special,Civil marriage,House / apartment,439,0,0,0,Sales staff,2.0,48.0,2.0,37.416438356164385,1,2
24345,1,1,1,0,11.98979298373729,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,10.0,1.0,54.31506849315068,1,2
24346,0,1,1,0,11.93820627218456,Working,Secondary / secondary special,Married,House / apartment,170,0,0,0,Laborers,2.0,51.0,2.0,41.0027397260274,1,10
24347,0,0,1,0,12.100723240921731,Commercial associate,Secondary / secondary special,Married,House / apartment,1285,0,0,0,Medicine staff,2.0,59.0,2.0,48.81095890410959,1,8
24348,0,0,0,0,12.196032410635759,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,1,0,Unemployed,1.0,12.0,1.0,60.27945205479452,1,6
24349,0,1,1,2,12.660334266993964,State servant,Secondary / secondary special,Married,House / apartment,1220,0,0,0,Managers,4.0,32.0,2.0,33.83013698630137,1,6
24350,0,0,1,2,11.630726278246367,State servant,Higher education,Married,House / apartment,3243,0,0,0,Core staff,4.0,50.0,1.0,31.912328767123288,1,2
24351,0,0,1,2,12.32386457003594,Commercial associate,Higher education,Married,House / apartment,625,1,0,1,Core staff,4.0,11.0,1.0,30.931506849315067,1,2
24352,1,0,1,1,12.218505042023168,Commercial associate,Secondary / secondary special,Separated,House / apartment,503,0,1,0,Core staff,2.0,32.0,2.0,34.082191780821915,1,8
24353,1,1,1,1,12.100723240921731,Working,Higher education,Married,House / apartment,1800,0,0,0,Managers,3.0,38.0,2.0,38.58082191780822,1,12
24354,1,1,0,1,12.32386457003594,Commercial associate,Secondary / secondary special,Married,House / apartment,2410,0,0,0,Managers,3.0,19.0,1.0,45.85479452054795,1,2
24355,0,0,1,0,11.9671934355799,Working,Secondary / secondary special,Married,House / apartment,1776,0,0,0,Laborers,2.0,11.0,2.0,57.46849315068493,1,7
24356,1,1,1,2,13.7101522645262,Commercial associate,Higher education,Married,House / apartment,1000,0,0,0,Managers,4.0,18.0,0.0,27.09315068493151,1,4
24357,0,0,0,0,11.813044872125642,State servant,Higher education,Married,House / apartment,4418,1,0,0,Accountants,2.0,56.0,2.0,49.85479452054795,1,7
24358,0,0,1,0,12.32386457003594,Commercial associate,Higher education,Single / not married,House / apartment,642,0,0,0,Core staff,1.0,5.0,1.0,46.66027397260274,1,15
24359,0,0,0,0,11.744053058823512,Working,Secondary / secondary special,Married,House / apartment,2150,0,0,1,Sales staff,2.0,9.0,2.0,54.961643835616435,0,1
24360,0,1,1,0,11.456376277279043,Working,Secondary / secondary special,Married,House / apartment,10364,0,0,0,High skill tech staff,2.0,53.0,2.0,49.57534246575342,1,5
24361,0,0,1,0,11.9671934355799,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,0,Unemployed,2.0,5.0,2.0,57.45479452054794,1,6
24362,0,0,1,0,11.9671934355799,Pensioner,Lower secondary,Married,House / apartment,0,0,0,0,Unemployed,2.0,24.0,2.0,64.33698630136986,1,9
24363,0,1,1,0,11.58990502445341,Working,Secondary / secondary special,Married,Municipal apartment,6039,0,0,0,Core staff,2.0,34.0,2.0,52.92054794520548,1,11
24364,1,1,0,2,12.100723240921731,Working,Secondary / secondary special,Married,House / apartment,615,0,0,0,Laborers,4.0,5.0,2.0,25.594520547945205,1,2
24365,0,1,1,2,12.506184645360484,Working,Secondary / secondary special,Civil marriage,House / apartment,525,0,0,1,Core staff,4.0,24.0,2.0,34.917808219178085,1,7
24366,0,0,1,0,11.9671934355799,Working,Higher education,Married,House / apartment,5072,0,0,0,Managers,2.0,20.0,2.0,48.74246575342466,1,5
24367,0,0,1,0,12.022762600342505,Pensioner,Higher education,Separated,House / apartment,0,0,0,0,Unemployed,1.0,14.0,1.0,67.21643835616439,0,1
24368,1,1,1,0,12.419173941766314,Working,Secondary / secondary special,Civil marriage,House / apartment,3023,0,0,1,Laborers,2.0,12.0,2.0,30.92054794520548,0,1
24369,0,0,0,0,11.630726278246367,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,35.0,2.0,65.75616438356164,1,3
24370,0,0,0,0,11.119912506051302,Working,Secondary / secondary special,Married,Municipal apartment,11451,0,0,0,Cooking staff,2.0,34.0,2.0,49.76712328767123,1,7
24371,0,0,0,1,11.9671934355799,Working,Secondary / secondary special,Married,House / apartment,2908,1,1,0,Sales staff,3.0,31.0,2.0,27.635616438356163,1,7
24372,1,1,1,0,12.100723240921731,Working,Lower secondary,Single / not married,House / apartment,2495,0,0,0,Laborers,1.0,45.0,2.0,32.843835616438355,1,3
24373,0,0,0,0,11.215219992329114,State servant,Secondary / secondary special,Married,House / apartment,3141,1,0,0,Core staff,2.0,22.0,1.0,54.605479452054794,1,6
24374,0,1,0,0,11.630726278246367,Working,Secondary / secondary special,Married,House / apartment,2998,0,0,0,Cooking staff,2.0,54.0,0.0,41.76438356164383,1,3
24375,0,0,1,0,11.813044872125642,Working,Higher education,Married,House / apartment,8491,0,0,0,Private service staff,2.0,23.0,2.0,60.58082191780822,1,4
24376,0,0,1,0,11.877582467350576,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,6.0,1.0,63.92876712328767,1,6
24377,0,0,1,0,12.660334266993964,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,0,Unemployed,1.0,40.0,1.0,55.3041095890411,0,1
24378,0,0,1,0,13.32449082946298,State servant,Secondary / secondary special,Married,House / apartment,3715,0,0,1,Accountants,2.0,25.0,2.0,34.41917808219178,1,10
24379,0,0,1,0,11.813044872125642,Working,Secondary / secondary special,Widow,House / apartment,626,0,0,0,Cleaning staff,1.0,46.0,2.0,39.55068493150685,1,2
24380,0,0,0,1,12.218505042023168,State servant,Secondary / secondary special,Married,House / apartment,1661,1,0,0,High skill tech staff,3.0,41.0,0.0,35.36986301369863,1,4
24381,0,0,1,0,11.669946307650886,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,0,Unemployed,2.0,48.0,1.0,61.23561643835617,0,1
24382,1,0,1,0,12.100723240921731,Working,Secondary / secondary special,Married,House / apartment,2636,0,0,0,Security staff,2.0,13.0,2.0,31.301369863013697,0,1
24383,0,1,1,0,11.813044872125642,Working,Lower secondary,Married,House / apartment,622,0,1,0,High skill tech staff,2.0,21.0,2.0,44.967123287671235,1,9
24384,0,0,1,0,11.813044872125642,Working,Incomplete higher,Married,House / apartment,1617,0,0,1,Laborers,2.0,34.0,2.0,35.72054794520548,1,5
24385,1,1,1,1,13.112317081946705,Working,Higher education,Married,House / apartment,71,0,1,1,Managers,3.0,17.0,0.0,46.06027397260274,0,1
24386,0,0,1,0,11.744053058823512,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,20.0,2.0,65.51780821917808,1,7
24387,0,0,1,0,11.669946307650886,Pensioner,Higher education,Single / not married,House / apartment,0,0,0,0,Unemployed,1.0,30.0,2.0,62.26575342465753,1,6
24388,0,0,0,1,11.813044872125642,Commercial associate,Secondary / secondary special,Separated,House / apartment,7979,0,0,0,High skill tech staff,2.0,24.0,2.0,41.56164383561644,1,11
24389,0,1,0,2,12.660334266993964,Working,Secondary / secondary special,Married,House / apartment,3792,0,0,0,Sales staff,4.0,23.0,2.0,42.797260273972604,1,3
24390,0,0,1,0,12.506184645360484,Commercial associate,Secondary / secondary special,Married,House / apartment,1386,0,0,0,Realty agents,2.0,22.0,2.0,46.36164383561644,1,5
24391,0,0,1,0,12.419173941766314,Working,Secondary / secondary special,Married,House / apartment,2545,1,1,0,Laborers,2.0,50.0,2.0,30.87123287671233,1,5
24392,0,1,1,2,11.813044872125642,State servant,Secondary / secondary special,Married,House / apartment,6094,1,0,0,Core staff,4.0,12.0,2.0,39.558904109589044,1,8
24393,1,1,1,1,12.100723240921731,Commercial associate,Secondary / secondary special,Married,House / apartment,3972,0,0,0,Laborers,3.0,36.0,2.0,37.364383561643834,0,1
24394,1,1,0,0,13.199328122237302,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,1727,0,0,0,Sales staff,1.0,13.0,2.0,28.764383561643836,1,3
24395,0,0,1,0,11.119912506051302,Pensioner,Higher education,Single / not married,Municipal apartment,0,0,0,1,Unemployed,1.0,29.0,2.0,64.91506849315068,1,5
24396,0,0,1,0,11.813044872125642,Pensioner,Higher education,Single / not married,House / apartment,0,0,0,0,Unemployed,1.0,9.0,2.0,61.64657534246575,1,4
24397,0,0,1,0,11.995363959817325,Pensioner,Secondary / secondary special,Married,Municipal apartment,0,0,1,0,Unemployed,2.0,48.0,1.0,61.53150684931507,1,2
24398,0,0,1,0,11.630726278246367,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,26.0,2.0,59.14794520547945,0,1
24399,0,0,1,0,12.149512875996372,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,0,Unemployed,1.0,7.0,0.0,57.14520547945205,1,4
24400,0,0,1,0,11.9671934355799,Working,Secondary / secondary special,Married,House / apartment,4568,1,1,0,Laborers,2.0,9.0,2.0,39.52054794520548,1,5
24401,0,0,0,1,10.896776361897594,Pensioner,Lower secondary,Married,House / apartment,0,0,0,0,Unemployed,3.0,17.0,2.0,33.23013698630137,1,4
24402,0,0,1,2,11.630726278246367,Commercial associate,Secondary / secondary special,Married,House / apartment,1025,0,0,0,Cooking staff,4.0,1.0,1.0,34.41917808219178,1,10
24403,0,0,1,0,12.100723240921731,Working,Secondary / secondary special,Married,House / apartment,825,0,0,0,Sales staff,2.0,36.0,1.0,40.93698630136986,1,2
24404,1,1,1,0,12.32386457003594,Working,Secondary / secondary special,Married,House / apartment,1156,0,0,0,Laborers,2.0,26.0,1.0,28.295890410958904,1,7
24405,0,1,1,2,11.630726278246367,Working,Secondary / secondary special,Married,House / apartment,2747,1,0,0,Laborers,4.0,31.0,2.0,34.35342465753425,1,6
24406,0,0,1,2,11.630726278246367,Working,Higher education,Married,House / apartment,2133,1,1,1,Core staff,4.0,38.0,2.0,40.46027397260274,1,11
24407,1,0,1,0,11.9671934355799,Working,Secondary / secondary special,Married,House / apartment,2423,0,0,0,Drivers,2.0,54.0,2.0,57.07123287671233,1,3
24408,0,0,1,0,12.100723240921731,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1677,1,0,0,Managers,1.0,32.0,2.0,51.9041095890411,1,2
24409,0,1,0,2,12.100723240921731,Working,Higher education,Married,House / apartment,3193,0,0,0,Managers,4.0,23.0,2.0,34.81917808219178,1,6
24410,0,0,0,0,11.48916541740589,Pensioner,Higher education,Separated,Municipal apartment,0,0,1,0,Unemployed,1.0,14.0,2.0,60.78356164383562,1,4
24411,0,0,1,0,11.813044872125642,Commercial associate,Secondary / secondary special,Married,House / apartment,450,0,0,0,Medicine staff,2.0,40.0,0.0,32.865753424657534,0,1
24412,0,0,1,1,11.813044872125642,Working,Higher education,Civil marriage,House / apartment,293,0,0,1,Core staff,3.0,1.0,1.0,26.827397260273973,1,4
24413,1,1,0,0,12.506184645360484,Pensioner,Higher education,Married,House / apartment,0,0,0,0,Unemployed,2.0,17.0,2.0,62.964383561643835,1,4
24414,0,0,1,0,11.630726278246367,Working,Secondary / secondary special,Married,House / apartment,4113,0,0,0,Accountants,2.0,14.0,2.0,50.89041095890411,1,10
24415,1,0,1,0,12.100723240921731,Working,Secondary / secondary special,Married,House / apartment,4553,0,1,0,Laborers,2.0,58.0,2.0,53.172602739726024,1,6
24416,0,0,1,0,11.184449175390174,State servant,Lower secondary,Civil marriage,House / apartment,187,1,0,0,Laborers,2.0,29.0,0.0,50.54520547945206,0,1
24417,1,1,0,0,12.47228334911072,State servant,Higher education,Married,Municipal apartment,2676,0,0,0,Core staff,2.0,33.0,0.0,30.457534246575342,1,11
24418,0,0,1,0,11.9671934355799,State servant,Secondary / secondary special,Married,House / apartment,3352,0,0,0,Laborers,2.0,59.0,2.0,53.1013698630137,1,6
24419,1,1,1,3,11.813044872125642,Working,Secondary / secondary special,Married,House / apartment,735,0,0,1,Laborers,5.0,6.0,2.0,32.726027397260275,1,3
24420,0,1,1,0,11.9671934355799,Commercial associate,Higher education,Civil marriage,House / apartment,1014,1,1,0,Managers,2.0,7.0,2.0,42.0,1,10
24421,0,0,1,0,11.502895330932871,Commercial associate,Higher education,Single / not married,House / apartment,1374,1,1,0,Sales staff,1.0,33.0,2.0,28.087671232876712,1,3
24422,0,0,1,0,11.813044872125642,Working,Higher education,Married,House / apartment,1587,0,1,0,Core staff,2.0,40.0,2.0,35.484931506849314,0,1
24423,0,0,1,0,12.32386457003594,Working,Secondary / secondary special,Married,House / apartment,3759,0,0,0,Managers,2.0,19.0,2.0,47.602739726027394,1,10
24424,0,1,1,2,11.407587171287714,Commercial associate,Secondary / secondary special,Married,House / apartment,3357,0,0,0,Accountants,4.0,24.0,0.0,42.534246575342465,1,4
24425,1,0,0,0,12.419173941766314,State servant,Secondary / secondary special,Single / not married,House / apartment,2208,0,0,0,Laborers,1.0,11.0,0.0,41.1972602739726,1,5
24426,0,1,1,1,12.53897422923659,Working,Higher education,Civil marriage,House / apartment,3731,1,1,0,Managers,3.0,55.0,2.0,44.347945205479455,1,4
24427,1,0,1,0,12.660334266993964,Working,Higher education,Single / not married,House / apartment,3084,0,0,0,Core staff,1.0,57.0,1.0,29.791780821917808,1,4
24428,1,1,1,0,11.407587171287714,Working,Secondary / secondary special,Married,House / apartment,2177,1,1,0,Low-skill Laborers,2.0,29.0,0.0,46.673972602739724,1,2
24429,0,0,0,0,11.630726278246367,Commercial associate,Incomplete higher,Married,House / apartment,2339,0,1,0,Sales staff,2.0,26.0,2.0,27.882191780821916,1,14
24430,1,0,1,0,11.813044872125642,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,0,Unemployed,2.0,23.0,1.0,53.93150684931507,1,6
24431,0,0,0,0,12.283042945882695,State servant,Higher education,Widow,House / apartment,4242,0,1,0,Core staff,1.0,25.0,2.0,50.43287671232877,1,5
24432,0,0,0,0,11.813044872125642,Working,Secondary / secondary special,Civil marriage,House / apartment,10821,0,0,0,Laborers,2.0,13.0,2.0,52.010958904109586,1,6
24433,1,0,0,1,11.779143831297946,Working,Incomplete higher,Married,Rented apartment,1808,1,1,0,Laborers,3.0,5.0,0.0,31.043835616438358,1,5
24434,0,0,1,1,12.437192302970002,State servant,Higher education,Married,House / apartment,3853,0,0,0,Core staff,3.0,30.0,2.0,33.6986301369863,1,4
24435,1,1,0,0,12.793864865972417,Commercial associate,Higher education,Married,House / apartment,4633,0,1,0,Managers,2.0,26.0,2.0,39.367123287671234,1,5
24436,0,0,0,0,11.9671934355799,Commercial associate,Secondary / secondary special,Married,House / apartment,3080,0,0,0,Core staff,2.0,33.0,2.0,47.57808219178082,1,5
24437,0,0,0,2,12.32386457003594,Working,Secondary / secondary special,Single / not married,Municipal apartment,670,1,1,0,Sales staff,3.0,7.0,2.0,33.912328767123284,1,3
24438,0,1,0,1,11.813044872125642,Working,Higher education,Married,Municipal apartment,2482,0,0,0,Managers,3.0,13.0,2.0,34.30958904109589,1,10
24439,0,0,1,0,12.218505042023168,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,0,Unemployed,1.0,54.0,2.0,59.92054794520548,1,6
24440,0,0,1,0,11.050921750901521,Pensioner,Secondary / secondary special,Separated,House / apartment,0,0,0,0,Unemployed,1.0,16.0,2.0,64.11780821917809,0,1
24441,0,0,0,0,11.407587171287714,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,0,Unemployed,2.0,37.0,2.0,56.15068493150685,1,5
24442,1,1,1,0,13.199328122237302,Working,Secondary / secondary special,Married,House / apartment,6348,0,1,0,Managers,2.0,45.0,2.0,54.9972602739726,1,5
24443,0,0,0,1,11.630726278246367,State servant,Secondary / secondary special,Single / not married,House / apartment,7591,0,0,0,Core staff,2.0,26.0,1.0,43.73698630136986,1,6
24444,0,0,1,1,11.407587171287714,Working,Higher education,Married,House / apartment,2378,0,0,0,Laborers,3.0,55.0,2.0,28.82191780821918,1,9
24445,0,0,1,1,12.660334266993964,Commercial associate,Higher education,Single / not married,House / apartment,2193,0,0,0,Managers,2.0,16.0,2.0,37.487671232876714,1,5
24446,0,0,1,0,11.813044872125642,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,2.0,1.0,59.12054794520548,1,6
24447,0,1,0,0,11.813044872125642,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,8.0,2.0,60.31232876712329,1,3
24448,0,0,1,1,11.908353705147666,Working,Incomplete higher,Separated,House / apartment,129,0,0,0,Laborers,2.0,30.0,2.0,33.084931506849315,0,1
24449,0,0,1,1,11.630726278246367,Working,Secondary / secondary special,Married,House / apartment,628,0,1,1,Sales staff,3.0,4.0,2.0,46.73424657534247,1,3
24450,1,0,0,1,12.218505042023168,Working,Secondary / secondary special,Separated,House / apartment,742,1,1,0,Laborers,2.0,10.0,2.0,22.66849315068493,1,3
24451,1,1,0,0,13.7101522645262,State servant,Higher education,Married,House / apartment,1921,0,1,0,Core staff,2.0,19.0,0.0,64.08767123287672,1,5
24452,1,0,1,0,12.400824952741491,Working,Higher education,Married,House / apartment,217,0,0,1,Cooking staff,2.0,28.0,2.0,25.726027397260275,0,1
24453,0,0,1,1,11.9671934355799,Working,Incomplete higher,Married,House / apartment,139,1,0,0,Core staff,3.0,13.0,1.0,28.78904109589041,1,2
24454,1,1,1,0,11.302229124707774,Working,Secondary / secondary special,Married,House / apartment,1153,0,0,0,High skill tech staff,2.0,29.0,2.0,37.06027397260274,1,4
24455,0,1,0,2,12.506184645360484,Working,Secondary / secondary special,Married,With parents,2300,0,0,0,Managers,4.0,3.0,0.0,36.323287671232876,1,5
24456,0,1,1,0,11.813044872125642,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,0,Unemployed,1.0,53.0,1.0,62.989041095890414,1,7
24457,0,0,1,0,11.813044872125642,Working,Secondary / secondary special,Married,House / apartment,441,0,1,0,Sales staff,2.0,16.0,0.0,51.95616438356164,1,2
24458,1,1,1,0,11.707686002532611,Pensioner,Higher education,Married,House / apartment,0,0,1,0,Unemployed,2.0,4.0,1.0,66.46849315068494,1,2
24459,0,0,1,0,11.9671934355799,Commercial associate,Secondary / secondary special,Widow,House / apartment,1890,0,0,0,Laborers,1.0,7.0,0.0,53.364383561643834,1,3
24460,0,0,0,0,11.407587171287714,Working,Higher education,Civil marriage,House / apartment,2257,1,0,0,Core staff,2.0,38.0,2.0,28.934246575342467,1,3
24461,1,1,1,0,12.382132975019607,Working,Higher education,Married,With parents,2602,0,0,0,Laborers,2.0,30.0,1.0,33.38904109589041,1,10
24462,1,1,1,0,12.218505042023168,Working,Secondary / secondary special,Married,House / apartment,1617,0,0,0,Core staff,2.0,36.0,1.0,47.293150684931504,1,13
24463,0,0,0,1,11.9671934355799,Working,Secondary / secondary special,Single / not married,With parents,1432,0,0,0,Cleaning staff,2.0,17.0,2.0,40.706849315068496,0,1
24464,0,1,1,0,12.58622678323751,Commercial associate,Higher education,Widow,House / apartment,5744,0,1,1,Laborers,1.0,52.0,2.0,52.46027397260274,1,2
24465,0,0,0,0,11.813044872125642,Working,Secondary / secondary special,Married,House / apartment,7371,1,0,0,Managers,2.0,14.0,1.0,44.917808219178085,1,6
24466,1,1,0,1,12.660334266993964,State servant,Higher education,Married,Municipal apartment,926,0,0,0,Core staff,3.0,7.0,2.0,24.91780821917808,1,6
24467,0,0,0,0,11.184449175390174,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,59.0,2.0,61.71780821917808,1,6
24468,1,0,1,0,10.35780631486168,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,1.0,0.0,61.81917808219178,1,5
24469,0,1,0,0,12.100723240921731,Commercial associate,Higher education,Married,House / apartment,3472,1,1,0,Core staff,2.0,38.0,0.0,30.764383561643836,0,1
24470,1,1,1,1,13.604791995781376,Commercial associate,Higher education,Married,House / apartment,4456,1,1,1,Medicine staff,3.0,22.0,2.0,50.31506849315068,1,5
24471,0,1,1,0,11.9671934355799,Commercial associate,Secondary / secondary special,Married,House / apartment,656,0,0,0,Sales staff,2.0,28.0,2.0,34.723287671232875,1,4
24472,0,1,1,1,12.149512875996372,Commercial associate,Secondary / secondary special,Married,House / apartment,1191,0,0,0,Sales staff,3.0,29.0,2.0,28.493150684931507,0,1
24473,0,0,0,0,12.100723240921731,Working,Secondary / secondary special,Civil marriage,House / apartment,1740,0,1,0,Security staff,2.0,38.0,2.0,27.994520547945207,1,4
24474,1,1,1,0,13.42247093281324,Working,Higher education,Married,House / apartment,3535,0,0,1,Managers,2.0,48.0,2.0,55.153424657534245,0,1
24475,1,1,1,1,12.454891740833517,State servant,Higher education,Married,Office apartment,4409,0,0,0,Core staff,3.0,54.0,1.0,30.55890410958904,0,1
24476,0,0,1,0,12.100723240921731,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,10.0,2.0,65.12328767123287,1,15
24477,1,1,1,2,11.630726278246367,Working,Secondary / secondary special,Married,House / apartment,1840,1,0,0,Medicine staff,4.0,10.0,0.0,27.49041095890411,1,6
24478,0,0,0,0,12.218505042023168,Working,Secondary / secondary special,Married,With parents,340,1,1,0,Managers,2.0,59.0,2.0,35.25753424657534,1,2
24479,0,0,1,0,11.407587171287714,Commercial associate,Secondary / secondary special,Married,House / apartment,370,0,0,0,Core staff,2.0,7.0,2.0,22.953424657534246,1,2
24480,0,0,1,0,11.779143831297946,Working,Secondary / secondary special,Married,House / apartment,5488,0,0,0,Core staff,2.0,33.0,2.0,37.04109589041096,1,19
24481,0,1,1,0,11.813044872125642,Working,Higher education,Married,House / apartment,3424,0,1,0,Core staff,2.0,29.0,2.0,35.964383561643835,1,2
